userid,version,sum_gamerounds,retention_1,retention_7
8214603,gate_30,34,1,1
8214688,gate_30,126,1,1
8215110,gate_30,96,1,0
8215708,gate_30,36,1,0
8216507,gate_30,86,0,0
8217326,gate_40,78,1,0
8217366,gate_30,34,0,0
8217709,gate_30,59,1,0
8217752,gate_30,72,1,0
8217784,gate_40,57,1,1
8218111,gate_40,256,1,1
8218269,gate_30,60,0,1
8218322,gate_40,134,1,1
8218558,gate_40,151,1,1
8218712,gate_30,36,0,0
8219208,gate_40,117,1,0
8219311,gate_30,39,1,0
8219375,gate_40,70,1,1
8219390,gate_40,114,1,1
8219392,gate_40,103,1,1
8219826,gate_30,45,0,0
8220047,gate_30,34,0,0
8220196,gate_30,138,1,1
8220692,gate_30,60,1,0
8220886,gate_40,45,1,0
8220974,gate_30,30,0,0
8221194,gate_30,49,0,1
8221288,gate_30,53,1,0
8221408,gate_40,177,1,0
8221425,gate_30,171,1,1
8221818,gate_40,61,1,0
8222246,gate_40,43,1,0
8222995,gate_30,51,0,1
8223204,gate_30,362,1,1
8223493,gate_30,73,1,0
8223547,gate_40,83,1,1
8223778,gate_30,185,1,1
8224016,gate_30,46,1,0
8224200,gate_30,30,1,1
8224653,gate_40,65,0,0
8225070,gate_40,292,1,1
8225968,gate_40,104,1,0
8226535,gate_30,252,1,1
8226650,gate_40,61,1,0
8227163,gate_40,272,1,0
8227720,gate_40,112,0,1
8227857,gate_30,516,1,1
8227906,gate_30,129,1,0
8227952,gate_40,55,0,0
8228182,gate_30,99,1,1
8230483,gate_40,193,1,0
8230864,gate_30,92,1,0
8231082,gate_30,62,1,1
8231303,gate_30,39,1,0
8231316,gate_30,44,1,1
8231951,gate_40,56,1,1
8232517,gate_40,237,1,0
8232628,gate_30,33,1,1
8232793,gate_30,83,1,1
8232965,gate_30,140,1,1
8233389,gate_30,226,1,1
8234358,gate_30,31,1,0
8234570,gate_30,166,1,0
8234927,gate_30,60,1,0
8234945,gate_40,46,1,1
8235566,gate_30,139,1,1
8235575,gate_30,389,1,1
8236171,gate_30,142,1,0
8237319,gate_30,101,1,1
8237918,gate_30,31,0,0
8238344,gate_30,103,0,0
8238512,gate_30,38,1,0
8238586,gate_30,32,1,0
8238900,gate_40,82,1,0
8239299,gate_40,69,1,0
8239683,gate_30,103,1,0
8240242,gate_40,78,1,0
8240264,gate_30,292,1,1
8240639,gate_40,43,1,0
8240717,gate_40,117,1,1
8240860,gate_40,38,1,0
8241308,gate_30,168,1,1
8241394,gate_40,64,0,0
8241906,gate_40,165,1,1
8242036,gate_40,61,0,0
8242258,gate_30,85,1,1
8242307,gate_40,42,1,0
8242898,gate_40,53,1,0
8242931,gate_40,54,1,1
8243389,gate_30,98,1,1
8243460,gate_30,62,1,0
8243621,gate_30,78,1,1
8243973,gate_40,321,1,1
8244328,gate_30,73,1,0
8244664,gate_40,85,0,0
8244809,gate_40,158,1,0
8245079,gate_40,342,1,1
8245577,gate_30,102,1,0
8245600,gate_40,106,1,0
8245947,gate_30,109,1,1
8245967,gate_30,42,1,0
8246661,gate_40,88,1,1
8247264,gate_40,90,1,1
8247312,gate_40,46,1,1
8247388,gate_30,95,0,1
8248395,gate_30,48,1,0
8248418,gate_40,220,1,0
8248966,gate_40,35,1,0
8249116,gate_30,168,1,1
8249272,gate_30,244,1,1
8249365,gate_40,88,1,1
8249941,gate_40,32,1,0
8250528,gate_30,62,1,0
8250579,gate_40,83,1,0
8250685,gate_40,67,1,0
8250714,gate_40,42,0,0
8250749,gate_30,69,1,0
8251033,gate_40,177,1,1
8251045,gate_40,479,1,0
8251250,gate_30,615,1,1
8251549,gate_30,67,0,0
8251598,gate_30,113,1,0
8252563,gate_40,41,1,0
8252812,gate_40,40,1,0
8252987,gate_30,45,0,0
8252993,gate_30,452,1,1
8253149,gate_40,521,1,1
8253879,gate_40,54,0,0
8253998,gate_30,91,1,1
8254496,gate_40,102,1,1
8254669,gate_30,63,1,1
8254742,gate_30,31,0,0
8254765,gate_30,162,1,0
8255659,gate_30,57,1,0
8255933,gate_30,53,1,0
8256017,gate_40,101,1,0
8256338,gate_30,182,1,1
8256628,gate_40,52,1,1
8257744,gate_40,32,0,0
8258331,gate_40,63,0,1
8258562,gate_30,37,1,0
8258739,gate_30,32,0,1
8259205,gate_40,46,1,0
8259610,gate_30,79,0,1
8259651,gate_40,172,1,1
8259806,gate_30,82,1,0
8259864,gate_30,194,1,1
8259894,gate_30,296,1,1
8259932,gate_30,178,0,0
8261071,gate_30,134,0,0
8261212,gate_30,271,1,1
8261810,gate_40,106,1,1
8261889,gate_30,64,0,1
8262024,gate_40,191,1,0
8262930,gate_40,146,1,0
8263341,gate_40,140,0,0
8263654,gate_30,45,0,1
8264416,gate_30,31,0,0
8266047,gate_30,34,1,1
8266737,gate_30,63,1,0
8267161,gate_40,210,1,1
8267623,gate_30,153,1,1
8268003,gate_30,37,0,1
8268433,gate_30,143,1,1
8268503,gate_40,46,0,0
8269815,gate_40,39,1,0
8271156,gate_40,42,0,1
8271564,gate_40,68,1,1
8271575,gate_30,125,1,1
8271664,gate_40,54,0,0
8271723,gate_30,174,1,1
8271739,gate_30,140,1,0
8272066,gate_30,44,1,0
8272212,gate_30,91,1,1
8272246,gate_30,601,1,1
8273851,gate_40,174,1,0
8274424,gate_40,34,1,0
8276115,gate_40,55,1,0
8276181,gate_30,48,0,1
8276338,gate_30,102,1,0
8276647,gate_40,32,1,0
8276975,gate_30,117,1,0
8277228,gate_30,119,1,0
8277566,gate_30,111,1,1
8277943,gate_30,30,1,0
8278038,gate_40,41,1,0
8278048,gate_30,98,1,1
8278521,gate_40,634,1,1
8279643,gate_40,294,1,1
8279717,gate_40,66,1,0
8279870,gate_30,344,1,1
8279925,gate_40,274,1,1
8280065,gate_30,53,1,1
8280311,gate_40,406,1,1
8280322,gate_40,40,1,0
8280389,gate_30,52,1,0
8280801,gate_30,180,1,1
8280901,gate_40,237,1,1
8281502,gate_30,31,0,0
8281659,gate_40,144,1,1
8282689,gate_30,155,0,1
8283229,gate_30,163,1,1
8283728,gate_40,69,1,1
8284008,gate_30,32,1,0
8284524,gate_30,37,1,0
8284635,gate_40,54,1,0
8284783,gate_30,33,1,0
8284830,gate_40,48,1,0
8284876,gate_30,325,1,1
8284959,gate_40,178,1,0
8285295,gate_40,41,1,0
8285623,gate_40,278,1,0
8285672,gate_40,34,0,0
8285821,gate_40,54,0,0
8286413,gate_40,633,1,1
8286506,gate_30,93,1,0
8286605,gate_40,141,1,0
8286614,gate_40,138,1,0
8286918,gate_40,161,1,1
8287004,gate_40,136,1,1
8287331,gate_40,45,1,0
8287892,gate_30,54,0,0
8288070,gate_40,80,1,0
8288111,gate_30,32,0,0
8288162,gate_40,88,1,0
8288352,gate_40,143,1,1
8288581,gate_40,50,0,0
8288600,gate_40,143,1,1
8288691,gate_30,233,1,1
8289054,gate_30,131,1,1
8289288,gate_40,46,0,0
8289323,gate_30,33,1,0
8289561,gate_40,176,1,1
8289760,gate_40,411,1,1
8290480,gate_40,65,1,0
8290751,gate_30,45,0,0
8290821,gate_30,122,1,1
8290925,gate_40,33,1,0
8290990,gate_30,313,1,1
8291754,gate_40,108,0,0
8291877,gate_30,302,1,1
8292156,gate_40,39,1,1
8292617,gate_30,36,0,0
8292894,gate_40,87,1,1
8293293,gate_40,83,1,0
8293353,gate_30,212,1,1
8293990,gate_40,38,0,0
8295263,gate_30,38,1,1
8295520,gate_30,123,1,0
8295966,gate_30,172,1,1
8296188,gate_30,80,1,1
8296249,gate_40,140,1,1
8297245,gate_30,56,0,0
8298065,gate_40,117,1,0
8298185,gate_40,55,1,1
8298728,gate_40,74,0,0
8298794,gate_30,83,1,1
8299251,gate_40,49,1,0
8299332,gate_40,152,1,1
8299452,gate_30,115,1,0
8300044,gate_30,158,1,0
8300289,gate_40,393,1,1
8300469,gate_40,35,0,0
8301518,gate_40,221,1,1
8301993,gate_40,42,1,0
8302029,gate_30,231,1,1
8302378,gate_30,269,1,1
8302561,gate_30,629,1,1
8302747,gate_40,55,1,1
8302792,gate_30,244,1,1
8302877,gate_40,168,1,1
8302951,gate_40,587,1,1
8303022,gate_30,77,1,0
8303076,gate_30,60,1,0
8303213,gate_40,252,1,0
8303250,gate_30,40,1,1
8303923,gate_30,56,0,0
8303978,gate_40,286,1,1
8304564,gate_30,45,1,0
8304977,gate_40,88,1,0
8305127,gate_40,75,1,0
8305517,gate_40,251,1,1
8305595,gate_30,30,1,0
8305894,gate_30,296,0,1
8306076,gate_40,33,1,0
8306116,gate_30,36,1,0
8306152,gate_40,52,1,0
8307914,gate_40,58,1,0
8308408,gate_40,111,0,1
8308630,gate_30,131,0,0
8308848,gate_30,46,1,0
8308880,gate_30,59,1,1
8308933,gate_40,43,1,0
8309579,gate_40,115,1,0
8309690,gate_40,68,1,0
8309887,gate_40,102,1,1
8310195,gate_30,42,1,0
8310471,gate_30,164,1,1
8310757,gate_40,168,1,1
8311194,gate_40,174,1,1
8311806,gate_30,40,1,1
8311811,gate_40,32,1,0
8311820,gate_40,461,1,1
8312309,gate_40,48,1,0
8313353,gate_40,496,1,1
8313681,gate_40,254,1,0
8313706,gate_40,124,1,1
8313777,gate_40,110,1,0
8313926,gate_40,351,1,1
8314615,gate_40,50,1,0
8314921,gate_30,132,1,1
8315238,gate_30,581,1,1
8315398,gate_30,40,0,0
8315430,gate_40,146,1,1
8315458,gate_30,616,1,1
8315726,gate_30,37,1,0
8315903,gate_40,57,0,0
8316985,gate_40,34,0,0
8317078,gate_30,171,1,1
8317148,gate_30,40,0,0
8317658,gate_30,51,1,1
8317869,gate_40,104,1,0
8318352,gate_40,425,1,1
8319058,gate_30,39,1,0
8319075,gate_30,83,1,0
8319466,gate_30,441,1,1
8319967,gate_40,584,1,1
8320035,gate_30,75,1,0
8320326,gate_40,32,1,0
8320438,gate_40,32,1,1
8320439,gate_40,48,1,0
8321286,gate_30,47,0,0
8321362,gate_30,47,1,0
8321937,gate_40,189,1,1
8322133,gate_40,56,1,0
8322523,gate_30,52,0,0
8322854,gate_30,66,1,1
8323292,gate_30,72,1,0
8323417,gate_30,46,1,0
8323492,gate_40,98,1,1
8323931,gate_30,33,1,0
8324195,gate_40,47,0,0
8324216,gate_40,40,0,1
8324512,gate_40,120,1,0
8324721,gate_30,139,1,1
8324776,gate_30,44,1,0
8324780,gate_30,209,1,0
8325157,gate_30,77,1,0
8325192,gate_40,45,1,0
8325251,gate_40,113,1,1
8325648,gate_30,278,1,1
8325678,gate_40,45,1,0
8325826,gate_30,41,0,0
8325864,gate_30,474,1,1
8326197,gate_30,34,1,0
8326209,gate_30,70,1,0
8326211,gate_40,60,1,0
8326409,gate_30,57,1,1
8326529,gate_40,92,1,0
8326799,gate_30,128,1,1
8326874,gate_40,69,1,0
8327092,gate_40,47,0,0
8327232,gate_40,33,1,0
8327586,gate_30,376,1,1
8327773,gate_40,96,1,0
8327887,gate_40,43,0,0
8327926,gate_30,61,1,0
8328075,gate_30,458,1,1
8328352,gate_30,74,1,0
8328407,gate_30,124,1,1
8328623,gate_40,208,1,1
8328917,gate_40,44,0,0
8328975,gate_30,53,0,0
8329055,gate_40,113,1,1
8329117,gate_40,100,1,0
8329155,gate_30,255,1,1
8330635,gate_40,62,1,0
8330728,gate_40,39,0,1
8330768,gate_30,136,1,0
8331242,gate_30,498,1,1
8331773,gate_40,54,1,0
8331775,gate_40,258,1,0
8332186,gate_40,37,1,0
8332397,gate_30,46,1,0
8332827,gate_30,141,1,0
8332990,gate_30,109,1,0
8333002,gate_30,63,1,0
8333166,gate_30,32,0,0
8333613,gate_30,93,1,0
8333676,gate_40,96,1,0
8334103,gate_40,58,1,1
8335098,gate_40,238,1,0
8335145,gate_30,58,0,0
8335274,gate_40,39,1,0
8335736,gate_30,73,1,1
8335780,gate_40,370,1,1
8335973,gate_30,34,1,1
8336081,gate_30,130,1,1
8336233,gate_40,271,1,1
8336337,gate_40,151,1,1
8336544,gate_40,38,1,0
8336610,gate_40,46,1,0
8336760,gate_30,403,1,1
8336989,gate_40,50,1,1
8337601,gate_40,63,1,0
8338540,gate_40,62,1,0
8339345,gate_40,56,0,0
8339410,gate_40,33,1,0
8339875,gate_40,106,1,0
8339957,gate_40,39,0,0
8339985,gate_40,474,1,1
8340075,gate_40,437,1,1
8340707,gate_40,76,1,1
8341249,gate_30,43,1,0
8341262,gate_30,35,0,0
8341371,gate_40,37,0,0
8341643,gate_30,37,1,0
8341706,gate_40,70,1,0
8341886,gate_40,165,1,1
8342768,gate_40,43,1,0
8342836,gate_30,72,1,1
8343050,gate_40,50,1,0
8343478,gate_30,492,1,1
8344457,gate_30,176,1,1
8344666,gate_40,30,1,0
8344978,gate_30,61,1,0
8345734,gate_30,78,0,0
8345861,gate_40,258,1,1
8346097,gate_30,139,1,1
8346219,gate_40,49,1,0
8346502,gate_40,94,1,0
8346769,gate_30,33,1,1
8347237,gate_40,109,1,1
8347448,gate_30,172,1,1
8347989,gate_30,43,1,0
8348013,gate_30,212,1,1
8348087,gate_40,121,0,1
8348237,gate_30,333,1,1
8348379,gate_40,44,1,0
8349082,gate_30,179,1,1
8349504,gate_30,81,1,1
8349803,gate_40,129,1,1
8349997,gate_30,45,1,0
8350109,gate_30,316,1,1
8350138,gate_40,43,0,0
8350405,gate_30,60,1,0
8350649,gate_40,71,1,0
8350668,gate_40,37,1,0
8350729,gate_30,70,1,1
8350765,gate_30,50,1,0
8351833,gate_40,139,1,1
8352089,gate_40,56,1,0
8352127,gate_40,34,0,0
8352214,gate_30,298,1,1
8352339,gate_30,32,1,0
8352422,gate_40,51,1,0
8353125,gate_30,123,1,0
8353271,gate_30,427,1,1
8353834,gate_30,131,1,1
8354352,gate_30,104,1,0
8354362,gate_40,33,0,0
8354516,gate_30,157,1,0
8355294,gate_40,74,1,0
8355361,gate_30,220,1,1
8356047,gate_30,37,0,0
8356098,gate_40,69,0,0
8356202,gate_40,48,1,0
8356735,gate_40,46,1,0
8357566,gate_30,160,1,1
8357603,gate_30,66,1,0
8357730,gate_30,46,1,0
8358221,gate_40,45,1,1
8358310,gate_40,47,1,0
8358340,gate_30,55,0,1
8358722,gate_40,65,1,0
8359563,gate_40,177,1,1
8359710,gate_40,341,0,1
8360115,gate_40,328,1,1
8360356,gate_30,38,1,0
8361066,gate_40,313,1,1
8361555,gate_40,48,1,1
8361565,gate_30,45,1,0
8361917,gate_40,48,0,0
8361996,gate_40,46,0,1
8362227,gate_30,225,1,1
8362481,gate_40,90,0,0
8363451,gate_30,85,1,0
8363630,gate_40,48,1,0
8363945,gate_40,66,0,1
8364386,gate_40,37,0,0
8364479,gate_30,353,1,0
8364639,gate_30,110,1,0
8364806,gate_30,33,0,0
8365537,gate_40,151,1,1
8365718,gate_30,112,1,0
8365748,gate_30,95,1,0
8366482,gate_30,236,1,1
8367163,gate_30,73,1,0
8367735,gate_30,63,1,0
8367851,gate_40,39,0,0
8368342,gate_30,119,1,1
8368374,gate_30,31,1,0
8368431,gate_40,155,1,1
8368724,gate_40,47,1,0
8368798,gate_40,196,1,0
8369026,gate_40,511,1,1
8369283,gate_40,64,1,0
8369612,gate_30,38,1,0
8370059,gate_30,595,1,1
8370267,gate_30,80,1,0
8370501,gate_30,69,1,1
8371027,gate_30,40,1,1
8371606,gate_40,575,1,1
8371958,gate_40,31,0,0
8371983,gate_40,463,0,0
8372035,gate_40,46,0,1
8372194,gate_30,36,1,0
8372397,gate_40,30,1,1
8372590,gate_40,76,0,1
8372939,gate_40,860,1,1
8373451,gate_30,33,0,0
8374395,gate_40,47,1,0
8374500,gate_40,321,1,1
8374513,gate_30,76,1,1
8374623,gate_40,193,1,0
8374757,gate_40,33,1,0
8374857,gate_30,41,1,1
8374902,gate_30,80,1,0
8375345,gate_30,135,1,1
8375877,gate_40,173,1,1
8376008,gate_40,212,1,1
8376061,gate_40,180,1,1
8376115,gate_40,34,1,0
8376183,gate_40,103,1,1
8376264,gate_30,77,1,0
8376571,gate_40,33,0,0
8376965,gate_40,49,1,0
8377131,gate_30,376,1,0
8377390,gate_30,39,1,0
8377768,gate_30,204,1,1
8378689,gate_40,172,1,1
8378765,gate_30,34,0,0
8378814,gate_40,155,1,1
8378870,gate_40,185,1,1
8379317,gate_40,125,0,0
8380128,gate_30,228,0,0
8380180,gate_40,229,1,1
8380264,gate_30,65,0,1
8380625,gate_40,54,0,0
8380991,gate_30,98,1,1
8381125,gate_40,40,1,0
8381490,gate_40,115,1,0
8381672,gate_30,88,1,0
8381751,gate_30,235,1,1
8382064,gate_30,116,1,1
8382115,gate_30,41,1,0
8382301,gate_30,530,1,0
8382690,gate_40,81,1,1
8382884,gate_30,328,1,1
8383071,gate_30,34,0,0
8383569,gate_40,421,1,1
8383778,gate_40,30,0,1
8383908,gate_40,429,1,1
8384121,gate_40,30,1,0
8384297,gate_30,55,1,0
8384747,gate_40,47,0,0
8384820,gate_30,208,1,1
8385489,gate_40,148,1,1
8385512,gate_30,84,1,0
8385996,gate_40,50,0,0
8386022,gate_40,253,1,1
8386228,gate_30,38,1,0
8386421,gate_40,51,1,0
8387164,gate_30,142,1,1
8387312,gate_30,37,1,1
8387584,gate_30,99,1,0
8387741,gate_40,189,1,0
8387892,gate_40,172,1,1
8388050,gate_40,55,0,0
8388590,gate_40,128,1,0
8388859,gate_40,624,1,1
8388885,gate_40,327,1,1
8389096,gate_30,50,1,1
8389505,gate_40,123,1,0
8389992,gate_30,112,1,0
8390200,gate_30,32,0,0
8390222,gate_30,53,1,0
8390250,gate_30,125,1,1
8390686,gate_30,112,1,1
8390789,gate_30,72,1,1
8390791,gate_40,60,0,0
8391356,gate_30,110,1,1
8391862,gate_40,38,1,0
8392301,gate_30,91,1,1
8392409,gate_40,103,1,1
8392475,gate_40,85,1,0
8393028,gate_40,56,1,0
8393211,gate_30,163,1,1
8393336,gate_30,82,1,0
8393443,gate_40,63,1,1
8393515,gate_40,104,1,0
8394681,gate_30,35,1,0
8394959,gate_40,30,1,1
8395232,gate_40,32,1,1
8395319,gate_30,31,1,0
8395322,gate_30,33,1,0
8395927,gate_40,83,1,0
8396628,gate_30,111,1,1
8396706,gate_40,50,0,0
8396789,gate_40,144,1,0
8396883,gate_30,44,1,0
8396920,gate_30,35,0,0
8397159,gate_30,86,1,0
8397663,gate_40,40,1,0
8397961,gate_30,32,1,0
8398163,gate_30,36,1,0
8398281,gate_30,37,1,0
8398544,gate_30,56,1,1
8399545,gate_30,179,1,0
8400634,gate_40,41,0,0
8401166,gate_30,37,0,0
8401177,gate_40,45,1,0
8401995,gate_30,63,0,0
8402121,gate_30,32,0,0
8402842,gate_30,58,1,0
8403245,gate_30,44,1,0
8403308,gate_40,186,1,0
8403442,gate_40,37,1,0
8403470,gate_30,295,1,1
8403874,gate_30,32,1,0
8404744,gate_30,107,1,1
8404851,gate_30,50,1,1
8404901,gate_30,32,1,0
8404980,gate_40,30,0,1
8405204,gate_30,40,0,1
8405862,gate_30,150,1,1
8405864,gate_30,30,1,0
8405880,gate_30,37,0,0
8405961,gate_30,78,1,0
8406143,gate_30,231,0,0
8406307,gate_30,106,0,1
8406898,gate_30,148,1,0
8407724,gate_40,99,1,1
8408353,gate_30,32,0,1
8408779,gate_30,54,0,0
8409227,gate_30,113,1,0
8409240,gate_40,31,0,0
8409375,gate_30,1337,1,1
8409633,gate_40,58,1,0
8409718,gate_30,98,1,0
8410296,gate_30,64,1,0
8410668,gate_40,366,1,1
8411090,gate_40,78,1,0
8411115,gate_40,30,1,0
8411124,gate_40,108,1,1
8411137,gate_40,63,1,0
8412129,gate_30,59,1,0
8412319,gate_40,31,0,0
8412514,gate_40,424,1,1
8412710,gate_30,98,1,1
8413101,gate_40,62,0,0
8413113,gate_30,35,0,0
8413474,gate_40,297,1,1
8413533,gate_30,50,0,0
8413763,gate_40,55,1,1
8414004,gate_40,79,1,0
8414204,gate_40,73,1,0
8414283,gate_30,31,0,0
8414830,gate_40,46,1,0
8414858,gate_30,198,1,0
8415520,gate_40,53,1,0
8415570,gate_40,41,1,1
8416387,gate_30,55,1,0
8416496,gate_30,82,1,0
8416936,gate_30,331,1,1
8417018,gate_30,34,1,0
8417421,gate_40,57,1,0
8417538,gate_30,55,1,0
8418546,gate_40,139,1,0
8418591,gate_40,54,1,0
8418833,gate_30,51,0,0
8418883,gate_30,33,0,0
8419047,gate_40,41,1,0
8419403,gate_30,216,1,0
8419471,gate_40,31,1,0
8419482,gate_40,42,1,0
8419796,gate_30,54,0,0
8420091,gate_40,45,1,0
8420423,gate_30,435,1,1
8420628,gate_40,373,1,1
8420798,gate_30,64,1,1
8421081,gate_40,272,1,1
8421124,gate_40,570,1,1
8423387,gate_30,291,1,1
8423664,gate_40,45,1,1
8423886,gate_40,136,1,1
8424161,gate_40,66,1,0
8424274,gate_40,208,1,0
8424773,gate_40,306,1,1
8424945,gate_40,190,1,1
8425223,gate_40,151,1,1
8425406,gate_40,34,1,0
8425413,gate_40,36,1,0
8425646,gate_30,204,1,1
8425811,gate_40,133,1,0
8426154,gate_30,112,0,1
8426173,gate_30,128,1,0
8426511,gate_30,42,1,0
8427405,gate_40,35,0,0
8427645,gate_40,31,1,0
8427822,gate_40,99,1,0
8428078,gate_30,38,1,0
8428141,gate_30,463,1,1
8428168,gate_40,96,1,0
8428925,gate_40,59,1,0
8428970,gate_30,62,1,1
8429001,gate_40,55,1,1
8429009,gate_30,213,1,1
8429072,gate_40,82,1,1
8429259,gate_40,222,1,1
8429289,gate_40,352,1,1
8429298,gate_30,187,1,1
8429523,gate_30,41,1,0
8429544,gate_40,59,1,0
8429621,gate_40,623,1,1
8430532,gate_30,78,1,0
8431493,gate_40,159,1,1
8431657,gate_30,33,1,0
8431703,gate_30,38,1,0
8431723,gate_40,62,1,1
8431884,gate_30,177,1,1
8432424,gate_40,57,1,0
8432687,gate_30,54,1,0
8433234,gate_40,36,1,0
8433965,gate_40,65,1,1
8434162,gate_30,43,0,0
8434617,gate_30,49,1,1
8434942,gate_30,334,1,1
8435057,gate_30,34,1,0
8435298,gate_30,418,0,1
8435537,gate_40,78,0,1
8435758,gate_30,131,1,0
8436012,gate_30,123,0,0
8436548,gate_30,107,1,0
8437074,gate_40,205,1,1
8437195,gate_40,227,1,1
8437803,gate_40,32,1,0
8437999,gate_30,57,1,0
8438339,gate_30,443,1,1
8438370,gate_40,43,0,1
8438645,gate_40,52,1,0
8438991,gate_30,60,1,0
8439596,gate_40,174,1,1
8439963,gate_40,38,1,0
8440229,gate_30,101,0,1
8440257,gate_40,47,1,0
8440483,gate_30,196,1,0
8440602,gate_30,69,1,0
8440675,gate_30,46,1,0
8440698,gate_30,154,1,1
8441441,gate_40,110,1,1
8441703,gate_30,39,0,0
8442200,gate_30,160,1,0
8442319,gate_40,48,1,0
8442679,gate_30,210,1,1
8443195,gate_40,422,1,1
8443259,gate_30,342,1,1
8443558,gate_40,46,1,0
8444016,gate_30,73,1,1
8444338,gate_40,47,1,0
8444502,gate_30,67,1,0
8444719,gate_40,51,1,0
8444961,gate_40,322,1,1
8445224,gate_30,87,0,0
8445451,gate_40,97,1,1
8445602,gate_30,144,1,1
8445763,gate_40,30,1,0
8445898,gate_30,164,1,0
8445976,gate_30,48,1,0
8446114,gate_30,44,1,1
8446202,gate_30,40,1,0
8446235,gate_40,81,1,0
8446267,gate_40,158,1,1
8446497,gate_30,166,1,0
8446566,gate_40,30,1,0
8447176,gate_30,92,1,0
8447259,gate_40,81,1,1
8447949,gate_30,35,1,0
8448371,gate_40,69,1,1
8448390,gate_40,184,1,0
8448481,gate_30,54,1,0
8448918,gate_30,210,1,1
8449176,gate_30,97,1,1
8449421,gate_40,38,1,0
8449740,gate_30,43,1,0
8449822,gate_40,71,1,1
8450241,gate_30,66,1,0
8450457,gate_40,57,0,0
8450844,gate_30,77,1,0
8450888,gate_40,361,1,0
8451082,gate_30,30,0,0
8451471,gate_40,136,0,1
8451745,gate_40,30,1,0
8451821,gate_30,322,0,1
8452092,gate_40,168,1,1
8452359,gate_40,37,1,0
8452927,gate_30,35,1,0
8453183,gate_30,80,1,1
8453308,gate_30,475,1,1
8453397,gate_40,51,1,1
8453719,gate_40,130,1,0
8453726,gate_30,59,1,0
8453768,gate_40,67,0,0
8453824,gate_30,107,1,0
8453903,gate_30,37,0,0
8454000,gate_40,386,1,1
8454229,gate_40,37,1,0
8454490,gate_30,623,1,1
8454662,gate_40,207,1,1
8455254,gate_40,39,1,0
8455458,gate_40,41,1,0
8455547,gate_40,63,1,0
8455730,gate_40,42,1,0
8456771,gate_40,119,1,1
8457678,gate_30,183,1,1
8458104,gate_40,53,1,0
8458347,gate_40,59,0,0
8458512,gate_40,198,1,1
8458521,gate_30,379,1,1
8458891,gate_40,106,1,0
8459010,gate_40,37,0,1
8459023,gate_40,52,0,1
8459158,gate_30,52,1,0
8459554,gate_40,108,1,0
8460120,gate_30,38,1,0
8460502,gate_30,91,1,0
8460542,gate_40,92,1,1
8460803,gate_40,37,1,0
8461174,gate_30,45,1,1
8461269,gate_30,45,0,0
8461402,gate_40,54,1,1
8462049,gate_30,65,1,1
8462137,gate_40,30,1,0
8463449,gate_30,49,1,0
8463951,gate_30,90,1,0
8464126,gate_40,357,1,1
8464568,gate_40,33,1,1
8464730,gate_40,41,0,0
8464958,gate_40,223,1,1
8465064,gate_40,30,0,0
8465641,gate_30,236,1,1
8465737,gate_30,37,0,0
8465872,gate_30,191,1,1
8465890,gate_30,378,1,1
8466062,gate_30,76,1,0
8466928,gate_40,143,1,1
8467572,gate_40,33,0,1
8468036,gate_40,48,1,0
8468339,gate_30,218,1,0
8469124,gate_40,40,1,0
8469171,gate_30,49,0,0
8469748,gate_30,52,0,1
8470131,gate_30,209,1,0
8470801,gate_30,172,1,0
8470875,gate_30,79,0,0
8470978,gate_40,112,1,0
8471548,gate_30,138,1,1
8472452,gate_40,32,1,0
8473291,gate_30,110,1,1
8473505,gate_40,114,1,0
8474066,gate_30,68,1,0
8474312,gate_40,94,1,0
8474391,gate_30,42,1,0
8474468,gate_30,37,1,1
8474816,gate_40,63,1,1
8475906,gate_40,53,1,0
8476320,gate_40,68,0,1
8477061,gate_30,38,0,1
8477133,gate_30,45,0,1
8477443,gate_30,48,1,0
8477519,gate_40,120,1,1
8478133,gate_30,63,1,0
8478444,gate_30,33,1,1
8478529,gate_40,134,1,1
8479182,gate_40,38,1,0
8479254,gate_40,81,1,0
8479371,gate_40,63,1,0
8479379,gate_40,46,0,0
8479597,gate_40,101,0,1
8479620,gate_30,38,1,0
8479966,gate_40,405,1,1
8479994,gate_40,32,0,0
8480219,gate_30,121,1,1
8480286,gate_30,67,1,1
8480589,gate_30,30,0,0
8481107,gate_40,37,0,0
8481387,gate_40,605,1,1
8481507,gate_40,200,1,1
8481721,gate_40,71,1,1
8481731,gate_30,39,0,1
8481867,gate_30,242,1,0
8481985,gate_30,391,1,1
8482078,gate_30,86,1,1
8482087,gate_30,51,1,0
8482451,gate_30,88,1,0
8482514,gate_40,49,0,0
8482587,gate_30,209,1,1
8483166,gate_40,56,1,0
8483201,gate_40,205,0,1
8483689,gate_40,163,1,1
8483753,gate_40,69,1,0
8483905,gate_30,160,1,1
8484336,gate_30,517,1,1
8484404,gate_40,206,1,1
8484857,gate_40,70,1,0
8485462,gate_30,175,1,1
8485496,gate_40,175,1,1
8485567,gate_30,66,1,0
8485935,gate_30,58,1,0
8486767,gate_30,70,1,0
8486982,gate_30,56,0,0
8487039,gate_40,30,0,0
8487850,gate_30,64,1,0
8487973,gate_40,817,1,1
8487989,gate_40,62,1,1
8488012,gate_30,39,1,0
8488814,gate_40,98,1,0
8489095,gate_40,105,1,0
8489385,gate_30,33,1,0
8489448,gate_40,66,1,0
8489680,gate_30,77,1,1
